Dish_id,Dish_name,menu_page_id,price,Menu_id,Menupage_id,event,place,physical_description,notes,date
219,"Boiled potatoes",3381,"",13569,3381,TIFFIN,"EN ROUTE ABOARD SS.KINSHIN MARU",BROADSHEET;5.5X7.75;,HANDWRITTEN;BORDER;,1900-11-25
219,"Boiled potatoes",33880,"",23546,33880,BREAKFAST,"MIAMI BAY BISCAYNE,FLA.","BROADSIDE; HOTEL EMBLEM; 4.5 X 8;","",1901-03-08
219,"Boiled potatoes",33918,"",23556,33918,"FRUHSTUCK A LA CARTE","AN BORD DER ""AMERIKA""","CARD; ILLUS; COL; 5X8.75;","MENU IN GERMAN AND ENGLISH; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; OCEAN HORIZON ILLUSTRATION AT TOP;",1906-07-20
219,"Boiled potatoes",33964,"",23571,33964,"TOUR TO BUFFALO - DINNER","EN ROUTE","CARD; ILLUS; 5.25 X 7.5;","EAGLE LOGO; HANDWRITTEN NOTE ABOUT PRESIDENT MCKINLEY",1901-09-01
219,"Boiled potatoes",33978,"",23574,33978,BREAKFAST,"ENROUTE STEAMER KAISER WILLHELM DER GROSSER","CARD; ILLUS; 5.5 X 8;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF STEAMER FLEET, ROWBOAT AND FOOD; REVERSE SIDE OF MENU PRINTED FOR USE AS POSTCARD;",1899-11-06
219,"Boiled potatoes",34057,"",23592,34057,LUNCH,"TAMPA,FL",BROADSIDE;ILL;COL;4.5X7;,"HOTEL EMBLEM;",1901-03-26
219,"Boiled potatoes",34066,"",23597,34066,DINNER,"BOSTON,MASS",FOLDER;ILL;COL;3.5X6;,"",1899-09-08
219,"Boiled potatoes",34102,"",23609,34102,"157TH ANNIVERSARY OF BIRTHDAY OF WASHINGTON","","BROADSHEET; ILLUS; 4.50 x 7;","ORGANIZATION INSIGNIA ON COVER; LIST OF ARRANGEMENTS COMMITTE MEMBERS",1889-02-22
219,"Boiled potatoes",34131,"",23619,34131,DINNER,"ST. AUGUSTINE, FL","CARD; ILLUS; COL; 4.75X9;","HOTEL SEAL AT TOP OF MENU;",1901-03-16
219,"Boiled potatoes",34145,"",23624,34145,DINNER,"NASSAU, BAHAMAS","CARD; 5 X 9;","LOGO; SWIMMING POOL AND MUSIC;",1901-03-05
219,"Boiled potatoes",34163,"",23630,34163,FRUHSTUCK,"DAMPFER ""BARBAROSSA""","CARD; ILLUS; COL; 5.25X8;","GERMAN & ENGLISH; ILLUSTRATION OF STEAMSHIP & SAILBOATS AT SEA;",1901-04-15
219,"Boiled potatoes",34213,"",23641,34213,"DAILY MENU, LUNCHEON","QUEBEC, CANADA","CARD; 3.75X5.25;","",1905-09-28
219,"Boiled potatoes",34240,"",23651,34240,"DINNER MENU","SHELTER ISLAND; HARTFORD, CT.","FOL; ILLUS; 5 x 6.5;","SCENIC DRAWINGS ON FRONT & BACK; INCLUDES PRICED WINE LIST; HOURS FOR NURSES & CHILDREN",1881-07-28
219,"Boiled potatoes",34247,"",23653,34247,BREAKFAST,"STEAMSHIP KAISER WILHELM DER GROSSE",CARD;ILL;COL;5.75X8.15;,"SEPARATE ENGLISH AND GERMAN LISTINGS;TO BE USED AS A POSTCARD;",1899-11-16
219,"Boiled potatoes",3433,0.15,13584,3433,"THANKSGIVING DINNER","MADISON AVE & 42ND ST,NY",CARD;ILLUS;6X9.5;,"",1900-11-29
219,"Boiled potatoes",34401,0.2,23687,34401,"DAILY MENU, LUNCHEON","70 AND 72 WEST 46TH STREET, NEW YORK CITY","CARD; ILLUS; 3.5X6.5;","PHOTO OF HOTEL; BACK OF CARD CAN BE USED AS A POST CARD;",1907-02-10
219,"Boiled potatoes",34445,"",23699,34445,DINNER,"NARRAGANSETT PIER R.I.",CARD;ILL;COL;5X8;,"PSEUDO-CREST ON UPPER LEFT;",1899-08-27
219,"Boiled potatoes",34451,0.2,23701,34451,DINNER,"WEST 46 ST.NYC;",BROADIDE;COL;5.5X8.5;,"ALL ITEMS PRICED ;",1907-10-08
219,"Boiled potatoes",34489,"",23714,34489,LUNCHEON,"MIAMI BISCAYNE BAY, FL","CARD; ILLUS; COL; 4.5X8.75;","HOTEL SEAL AT TOP OF MENU;",1901-03-12
219,"Boiled potatoes",34493,"",23716,34493,LUNCHEON,"CHATTANOOGA,TN",CARD;4.5X7;,"MEAL HOURS;",1901-01-09
219,"Boiled potatoes",34517,0.2,23725,34517,DINNER,"SIXTY-SIXTH STREET & BROADWAY, NEW YORK, [NY]","CARD; 6.5X8.75; ILLUS; COL;","ILLUS, COAT OF ARMS IN GOLD; PRICED A LA CARTE MENU;",1900-02-10
219,"Boiled potatoes",34557,"",23734,34557,LUNCHEON,"NEW YORK;","CARD; 5.5 X 8.25;","ENTWINED INITIALS IN RED; MEAL HOURS NOTED;",1900-01-21
219,"Boiled potatoes",34631,"",23745,34631,"DINNER - TOUR OF THE PRES. TO CHICAGO & THE NORTHWEST","EN ROUTE","BROADSIDE; ILLUS; 5.25 X 7.5;","",1899-10-11
219,"Boiled potatoes",34649,0.15,23750,34649,DINNER,"","CARD; 6.25 X 9;","PRICED MENU;",1893-01-01
219,"Boiled potatoes",34706,"",23766,34706,"DAILY MENU, DINNER","BAR HARBOR, ME","CARD; 4.5X6.75;","SPON AND PL NOTED BY FEB;",1905-08-25
219,"Boiled potatoes",34896,"",23814,34896,"RAYMOND EXCURSION PARTY","CHICAGO,IL.","FOLDER;ILL;4 1/2X7","FRONT COVER ILLUSTRATED;INSIDE COVER HOTEL ILLUSTRATED;WINE LIST ON BACK COVER.",1883-04-08
219,"Boiled potatoes",3490,0.1,13606,3490,"PAN-AMERICAN RESTAURANT CO.","BUFFALO, NY","FOLDER;ILLUS; 8.5 X 13;","PRICED MENU AND WINE LIST; ILLUS. OF GERMAN VILLAGE, ALT NURNBERG (PART OF FAIR?); DATE HANDWRITTEN BY FEB; NOTATION ""FROM MISS LEAVITT"";",1901-05-24
219,"Boiled potatoes",3495,"",13607,3495,[DINNER],"R.M.S. MAJESTIC, 2ND SALOON","CARD; ILLUS; COL; 3.25X5;","DECORATIVE BORDER OVER SPONSOR; [EVENT INFO SUPPLIED BY FEB]; ON BACK OF MENU FEB HAS WRITTEN ""A.S. FREIDUS,"" POSSIBLY NAME OF PASSENGER WHO SUPPLIED MENU;",1900-08-07
219,"Boiled potatoes",34954,"",23830,34954,DINNER,"ST.AUGUSTINE,FLA.","BROADSIDE; HOTEL EMBLEM; COL; 5 X 9;","",1901-03-24
219,"Boiled potatoes",3505,"",13612,3505,MENU,"SS: KAMKURA MARU","BROADSHEET; ILLUS; COL; 10.75X9;","HANDWRITTEN; FLORAL DECORATIONS ON FRONT, STEAMER ROUTE ON BACK;",1900-08-11
219,"Boiled potatoes",35081,"",23868,35081,LUNCHEON,"MIAMI BISCAYNE BAY, FL","CARD; ILLUS; COL; 4X7.5;","HOTEL SEAL AT TOP OF MENU; FISH GLOSSARY ON BACK OF MENU;",1901-03-02
219,"Boiled potatoes",35129,0.2,23880,35129,DINNER,"","BROADSHEET; 6X8.75;","PRINTED IN ENGLISH ON ONE SIDE, FRENCH ON THE OTHER;",1900-01-11
219,"Boiled potatoes",35131,"",23881,35131,DINNER,"NARAGANSETT PIER, RI","CARD; 5 X 8;","CREST; STATEMENT THAT ALL DRINKING AND COOKING WATER COMES FROM GLADSTONE SPRING;",1899-07-17
219,"Boiled potatoes",35163,"",23895,35163,"FOURTH OF JULY DINNER","[GLOUCESTER,MASS]","FOLDER; 4X5","HANDWRITTEN ""GIFT OF W.C.GREEN""ON FRONT COVER,GLOUCESTER, MASS JON MENU CARD",1888-07-04
219,"Boiled potatoes",35229,"",23912,35229,DINNER,"THE BASS ROCK,GLOUCESTER,MA.","FOLDER; 3.5 X 4.5;","",1888-07-17
219,"Boiled potatoes",35305,0.2,23933,35305,"DAILY MENU","","CARD; 6.75 X 11;","PRICED MENU AND WINE LIST;",1900-01-31
219,"Boiled potatoes",35340,0.1,23941,35340,MENU;,"203-205 SIXTH AVENUE,NEW YORK,NY",FOLDER;7X14;,"OPPOSITE MACY'S;DATE HANDWRITTEN;",1901-04-12
219,"Boiled potatoes",35348,"",23943,35348,"DAILY MENU","LONDON, ENGLAND","FOL; ILLUS; 5.25. x 8.25.;","ILLUS. OF 5 DINING ROOMS IN REST; FLORAL & FRUIT BORDER; FRENCH & ENGLISH; INCLUDES PROGRAMME OF MUSIC",1881-01-13
219,"Boiled potatoes",35348,"",23943,35348,"DAILY MENU","LONDON, ENGLAND","FOL; ILLUS; 5.25. x 8.25.;","ILLUS. OF 5 DINING ROOMS IN REST; FLORAL & FRUIT BORDER; FRENCH & ENGLISH; INCLUDES PROGRAMME OF MUSIC",1881-01-13
219,"Boiled potatoes",35352,"",23945,35352,DINNER,"PINEHURSSST, N.C.","BROADSIDE; ILLUS; 5 X 7;","",1901-01-19
219,"Boiled potatoes",35380,"",23953,35380,BREAKFAST,"EN ROUTE","BROADSIDE; FLAG EMBLEM;4.5X6.25;","",1905-07-04
219,"Boiled potatoes",35382,"",23954,35382,LUNCHEON,"S.S. KROONLAND","CARD; ILLUS; COL; 5.5 X 8;","LINE RAN BETWEEN ANTWERP AND NEW YOK, BOSTON AND PHILADELPHIA; ILLUSTRATION OF MEN AND WOMEN PLAYING QUOITS ON DECK; BACK OF MENU FOR USE AS POSTCARD;",1907-07-13
219,"Boiled potatoes",35572,0.1,24002,35572,BREAKFAST,"BROADWAY AND 52ND STREET, NEW YORK","FOLDER; 6.5 X 9;","PRICED MENU;",1900-01-24
219,"Boiled potatoes",35636,"",24021,35636,"FOURTH OF JULY DINNER","NARRAGANSETT PIER,RI",BOOKLET;ILL;COL;5.5X8;,"",1899-07-04
219,"Boiled potatoes",35808,"",24058,35808,DINNER,"PORTLAND,ME","BOOKLET;3 1/2X7","O.M.SHAW & SON,PROPS.",1880-10-21
219,"Boiled potatoes",35891,"",24076,35891,BREAKFAST,"EN ROUTE","BROADSIDE; FLAG EMBLEM; 4.5X6.5;","",1905-07-15
219,"Boiled potatoes",35897,"",24078,35897,"DINNER MENU","NEW BRIGHTON, S.I.","BROADSIDE; ILLUS; COL; 5.5X8.25;","",1899-11-27
219,"Boiled potatoes",35908,0.1,24081,35908,"DAILY MENU","MADISON SQUARE, NEW YORK","FOLDER; ILLUS; 6.5 X 10.5;","SMALL PRICED WINE LIST; ILLUSTRATION OF HOTEL AND SITE; BRIEF HISTORY  OF HOTEL;PRICED MENU;",1907-01-09
219,"Boiled potatoes",35926,"",24086,35926,"DAILY MENU","8 CENTRAL AVENUE, NEWARK, NJ","FOLDER; 5.5 X 9.5;","PRICED MENU, LARGELY HANDWRITTEN; NOTE ABOUT PURITY OF DRINKING WATER;",1907-09-05
219,"Boiled potatoes",35963,"",24095,35963,"DINNER MENU","WATCH HILL, RI","FOLDER; ILLUS; COL; 3.75 x 6;","ILLUSTRATION OF STYLISHLY DRESSED LADY ON COVER.  NAME OF PROPRIETOR INCLUDED",1892-08-28
219,"Boiled potatoes",35985,"",24102,35985,LUNCHEON,"NASSAU,BAHAMAS","BROADSIDE; 4 X 7.5;","",1901-02-01
219,"Boiled potatoes",3601,0.1,13642,3601,DINNER,"LONDON,[ENGLAND]",CARD;ILL;3.5X9.25;,"STEEL BRIDGE OVER THE NIAGARA RIVER;",1900-05-26
219,"Boiled potatoes",3615,"",13648,3615,DINNER,"",CARD;4X5;,"DATE HANDWRITTEN PROBABLY BY FB;PRICED WINE LIST;",1900-05-01
219,"Boiled potatoes",3615,"",13648,3615,DINNER,"",CARD;4X5;,"DATE HANDWRITTEN PROBABLY BY FB;PRICED WINE LIST;",1900-05-01
219,"Boiled potatoes",36264,"",24180,36264,"DINING CAR SERVICE (DINNER?)","RN ROUTE","FOLDER; ILLUS; COL; 4.25 X 6","BROWN FLORAL DECORATION; DRAWING OF CHATEAU FRONTENAC; PRICED MENU AND WINE LIST;",1897-01-01
219,"Boiled potatoes",36270,"",24182,36270,"DAILY MENU, LUNCH","NIAGARA FALLS, NY","FOLDER; ILLUS; COL; 5X8;","PRICED WINES LISTED ON BOTTOM; COVER ON GREEN STOCK; ART DECOISH PRINT ON COVER; INVITATION TO ""WITNESS THE INTERESTING PROCESS OF MANUFACTURE OF SHREDDED WHOLE WHEAT BISCUIT"" ON BACK; DATE NOTED BY FEB;",1905-08-10
219,"Boiled potatoes",36274,"",24183,36274,FRUHSTUCK,"SCHNELLDAMPFER ""HOHENZOLLERN""","CARD; ILLUS; COL; 5.25X8;","GERMAN & ENGLISH; ILLUSTRATION OF STEAMSHIP AT SEA;",1901-04-01
219,"Boiled potatoes",36350,"",24211,36350,DINNER,"R.M.S. CAMPANIA","CARD; 4.5X6.75; ILLUS; COL;","ILLUS, RED FLAG WITH BRITISH LION HOLDING THE GLOBE; WINE LIST;",1900-02-10
219,"Boiled potatoes",36363,0.1,24214,36363,MENU,"NEW YORK, NY","FOLDER; ILLUS; 6.5X9.25;","ILLUSTRATION OF PRESENT HOTEL ON FRONT COVER; ILLUSTRATION OF HOTEL IN 1852 ON BACK COVER;",1900-01-27
219,"Boiled potatoes",36456,"",24235,36456,"CONEY ISLAND DINNER","VAN BUREN'S HOTEL; CONEY ISLAND, NY","CARD; ILLUS; 5.5 X 9.5;","PHOTOGRAPH OF HOTEL;",1898-07-13
219,"Boiled potatoes",36459,0.1,24237,36459,"CARTE DU JOUR","NEW YORK","CARD; COL; 7 X 11;","PRICED MENU; PINK PAPER; HOTEL CREST;",1900-01-24
219,"Boiled potatoes",3649,"",13659,3649,LUNCHEON,"[COLORADO SPRINGS, CO]","CARD; 4.5 X.6.5;","NAME OF HOTEL NOT NOTED BY FEB BUT PROBABLY THE SAME AS 1900-3804;",1900-07-04
219,"Boiled potatoes",36506,"",24253,36506,DINNER,"NIAGARA FALLS,NY","BOOKLET;ILL;4 1/4X6","ILLUSTRATION OF NIAGARA FALLS SCENE",1881-09-03
219,"Boiled potatoes",3651,"",13660,3651,DINNER,"COLORADO SPRINGS, CO","FOLDER; ILLUS; 5.25 X 7;","LITHOGRAPH OF HOTEL;",1900-07-04
219,"Boiled potatoes",36582,"",24270,36582,MENU,"VIRGINIA BEACH, VA","BROADSHEET; ILLUS; COL; 4.5X7;","THIS APPEARS TO BE A LUNCHEON MENU; HOTEL SEAL AT TOP OF MENU;",1897-04-12
219,"Boiled potatoes",36596,0.15,24274,36596,DINNER,NY,FOLDER;ILL;COL;6X9;,"INITIALS H.E.ENCLOSED IN A WREATH ON FRONT COVER;PRICED WINE LIST;ANNOUNCEMENT OF TABLE D'HOTE DINNER EVERY SUNDAY FROM 6 TO 8 PM FOR $1;SEPARATE CARD WITH SUNDAY EVENING CONCERT PROGRAM;",1900-01-28
219,"Boiled potatoes",36677,"",24292,36677,"CHRISTMAS DINNER","NEWARK,NJ",BOOKLET;ILL;COL;5.5X7;,"FRONT COVER IDENTICAL TO 1899-887 WITH THE ADDITION OF FRINGED CORD AT LEFT;HOTEL PICTURED ON BACK COVER;",1899-12-25
219,"Boiled potatoes",3676,"",13670,3676,DINNER,"YOKOHAMA, JAPAN","FOLDER; ILLUS, ON EACH PAGE; COL; 6.5 X 9.75;","FULL PAGE FOR WINE LIST WITH PRICES; MUSIC PROGRAM INCLUDED;",1900-10-08
219,"Boiled potatoes",36769,"",24307,36769,DINNER,"BINGHAMPTON,NY","BROADSIDE; COLORED PRINT;","",1896-10-13
219,"Boiled potatoes",3681,"",13671,3681,MENU,"SS: CASUGA","BROADSHEET; ILLUS; COL; 10.75X9;","HANDWRITTEN; FLORAL DECORATIONS AND SEA SCENE ON FRONT, STEAMER ROUTE ON BACK;",1900-08-11
219,"Boiled potatoes",36829,"",24319,36829,"DAILY MENU","","BROADSHEET ILLUS.","INCLUDES WINE LIST",1864-09-02
219,"Boiled potatoes",3683,"",13672,3683,BREAKFAST,"EN ROUTE ABOARD SS. KASUFA","BROADSIDE; 5.25 X 7.75;","HANDWRITTEN; GREEN ORNAMENTAL BORDER;",1900-08-11
219,"Boiled potatoes",36832,"",24321,36832,"RECEPTION TO THE RIGHT WORTHY GRAND LODGES,LUNCH AND DINNER","SCHAUFFLER'S HOTEL,ATLANTIC CITY,[NJ]","BOOKLET; ILL; 4X6","RECEPTION ARRANGEMENTS WITH LUNCH AND DINNER MENUS LISTED,FASTENED AT LEFT WITH FULL LENGTH CORD",1889-06-14
219,"Boiled potatoes",36868,"",24329,36868,LUNCHEON,"MIAMI BISCAYNE BAY,FLA.","BROADSHEET; HOTEL EMBLEM; 4 X 7.5;","LIST OF ALL LOCAL FISH ON BACK;",1901-03-23
219,"Boiled potatoes",36900,"",24341,36900,BANQUET,"PEMIGEWASSET HOUSE, PLYMOUTH, NH","FOLDER; ILLUS; COL; 4.75X7;","INCLUDES PHOTOGRAPH OF PAUL LATZKE; ASSOCIATION SEAL ON COVER; HOTEL SEAL ON FRONT COVER AND HOTEL PHOTOGRAPH ON BACK COVER;",1908-01-14
219,"Boiled potatoes",36920,"",24346,36920,"DINNER MENU","WATCH HILL, RI","BROADSHEET; 4.50 x 7;","""GREEN CORN"" ON MENU",1892-08-25
219,"Boiled potatoes",36966,10.0,24356,36966,LUNCHEON,"236 WEST 116TH STREET, NEW YORK","CARD; COL; 5.25 X 8.25;","PRICED MENU; TAN STOCK;",1905-12-22
219,"Boiled potatoes",37026,"",24374,37026,LUNCH,"FORT MONROE,VIRGINIA",CARD;ILL;COL;5X7.5;,"",1897-04-25
219,"Boiled potatoes",37028,"",24375,37028,"DAILY MENU","AT SEA","BROADSIDE; 4 X 6;","",1906-11-10
219,"Boiled potatoes",37088,"",24381,37088,DINNER,"MADISON SQUARE, NY","FOLDER; ILLUS; COL; 5.5 X 4.25;","DRAWING OF HOTEL; TWO COPIES,ONE BLUE ONE ECRU;",1900-01-09
219,"Boiled potatoes",37138,"",24401,37138,DINNER,"ST. AUGUSTINE, FL","CARD; ILLUS; COL; 4.75X9;","HOTEL SEAL AT TOP OF MENU;",1901-03-13
219,"Boiled potatoes",37161,"",24408,37161,LUNCH,NY,CARD;ILL;COL;5.5X7.75;,"LION ON TOP OF CAPPED COLUMN WITH HOTEL NAME AND ENTWINNED LEAVES ON FRONT COVER;HOTEL BUILDING IN WINTER SCENE ON BACK COVER;",1900-01-17
219,"Boiled potatoes",37185,"",24414,37185,BREAKFAST,"KAISER FRIEDRICH AT SEA","CARD; ILLUS; 6.5 X 8;","MENU IN GERMAN AND ENGLISH; PICTURE OF SHIP; BACK OF MENU PRINTED FOR USE AS POSTCARD;",1899-04-12
219,"Boiled potatoes",37193,"",24417,37193,BREAKFAST,"KAISER FRIEDRICH AT SEA","CARD; ILLUS; 5.5 X 8.25;","MENU IN GERMAN AND ENGLISH; PICTURE OF STEAMSHIP AND FOOD ON FRONT; BACK OF MENU PRINTED TO BE USED AS A POST CARD;",1899-04-18
219,"Boiled potatoes",37227,"",24427,37227,DINNER,"EN ROUTE","BROADSHEET; FLAG EMBLEM;4.5X6.25;","MENU IN SPANISH ON BACK;",1905-07-04
219,"Boiled potatoes",37241,"",24430,37241,DINNER,"ST. AUGUSTINE, FL","CARD; 5 X 9;","PROGRAM OF JUBILEE SINGERS IN THE EVENING; NOTE ABOUT PURITY OF WATER;",1901-03-19
219,"Boiled potatoes",37289,"",24441,37289,DINNER,"WHITE MOUNTAINS, NH","FOLDER; 5.25 X 6.5;","GOLD AND SILVER CRESTS OF HOTELS; SEE ALSO 1897-246;",1897-08-21
219,"Boiled potatoes",37329,"",24449,37329,LUNCHEON,"NARRAGANSETT PIER R.I.",CARD;ILL;COL;4.5X6.5;,"PSEUDO-CREST ON UPPER LEFT;",1899-08-23
219,"Boiled potatoes",37353,"",24455,37353,DINNER,"ST.AUGUSTINE,FLA.","BROADSIDE, HOTEL EMBLEM; 5 X 9;","",1901-03-08
219,"Boiled potatoes",37453,"",24471,37453,LUNCHEON,(?FLA?),"BROADSIDE; ILLUS; COL; 4X7.5;","HOTEL SEAL AT TOP; ""LAST 'WATER SPORTS' AT THE CASINO, TONIGHT';""",1899-04-08
219,"Boiled potatoes",37509,0.1,24487,37509,"LUNCH OR DINNER","SAVARIN'S CAFE,NY","BROADSHEET; ILLUS; 6.5 X 10.5;","PRICES LISTED FOR EACH ITEM; COMPLETE WINE LIST ON BACK;",1896-10-24
219,"Boiled potatoes",37575,"",24501,37575,"THNAKSGIVING DINNER","ASHEVILLE, NC","BROADSIDE; ILLUS; 6.5 X 9.5;","ILLUS. BUILDING/TURKEY/VEGETABLE BORDER;",1899-11-30
219,"Boiled potatoes",37630,"",24516,37630,"DAILY DINNER","CHICAGO, ILL","FOLDER; ILL; 5.5X8.5","HOTEL PICTURED ON FRONT COVER, LIQUER LIST,MEAL HOURS LISTED ON BACK COVER",1885-09-22
219,"Boiled potatoes",37637,"",24518,37637,"WASHINGTON'S BIRTHDAY DINNER","[NASSAU, N.P., BAHAMAS]","CARD; ILLUS; COL; 7X8.5;","LOCKET-TYPE PHOTOS OF GEORGE & MARTHA WASHINGTON ON MEN; [DATE & PLACE INFO SUPPLIED BY F.E.B];",1901-02-22
219,"Boiled potatoes",37663,"",24526,37663,DINNER,"ST.AUGUSTINE,FL",BROADSIDE;ILL;COL;5X9;,"HOTEL EMBLEM;EVENINGS PROGRAM NOTED;",1901-03-26
219,"Boiled potatoes",37745,"",24548,37745,DINNER,"ST.AUGUSTINE,FLA.","BROADSIDE; HOTEL EMBLEM; 5 X 9;","",1901-03-09
219,"Boiled potatoes",37754,0.15,24551,37754,"THANKSGIVING DINNER","NEW YORK, NY","BOOKLET; ILLUS; 6X8;","A LA CARTE PRICED MENU; TURKEY & WREATH EMBOSSED ON COVER;",1899-11-30
219,"Boiled potatoes",37764,"",24553,37764,LUNCHEON,"TAMPA, FL","CARD; COL; 4.5 X 7;","GRAY STOCK; LOGO;",1901-03-19
219,"Boiled potatoes",3781,"",13691,3781,BREAKFAST,"EN ROUTE","BROADSIDE; COL; 4.5 X 7.25;","",1900-09-01
219,"Boiled potatoes",37812,"",24569,37812,DINNER,"ADIRONDACKS, NY","CARD; 4.25 X 6.25;","BLUE PRINT, SUNRISE;",1891-08-31
219,"Boiled potatoes",3783,"",13692,3783,DINNER,"EN ROUTE","BROADSIDE; COL; 4.5 X 7.25;","",1900-09-01
219,"Boiled potatoes",37906,"",24594,37906,"TABLE D'HOTE DINNER","MILLS BLDG. 15 BROAD STREET [NY, NY]","CARD; 4.5 X 7.5;","PRIX FIXE MENU;",1900-01-25
219,"Boiled potatoes",37940,"",24606,37940,DINNER,"PHILADELPHIA, PA.","BROADSIDE;ILLUS; COL;5 X 7.5;","",1896-05-05
219,"Boiled potatoes",3803,"",13701,3803,BREAKFAST,"DAMPFER ""WILHELM DER GROSSE""","CARD; ILLUS; COL; 5.5X8.25;","GERMAN & ENGLISH; ILLUSTRATION OF STEAMSHIP AT TOP OF MENU;",1900-05-27
219,"Boiled potatoes",38067,"",24642,38067,LUNCHEON,"NASSAU,N.P.",BROADSIDE;ILLUS;4X7.5;,"HOTEL EMBLEM;",1901-02-04
219,"Boiled potatoes",38097,"",24653,38097,DINNER,"OLD POINT COMFORT,VIRGINIA","BOOKLET; COL; 4.75 X 5;","RESTAURANT HOURS NOTED;",1899-12-07
219,"Boiled potatoes",3819,"",13707,3819,LUNCHEON,"DETROIT, MI","BROADSIDE; COL; ILLUS; 5.5 X 8.5;","OLIVE GREEN PAPER; RED AND BLACK PRINT; LOGO;",1900-05-29
219,"Boiled potatoes",38211,"",24679,38211,BREAKFAST,"MIAMI BISCAYNE BAY, FL","CARD; COL; 4.5 X 7.75;","PALE BLUE STOCK; LOGO; SWIMMING POOL; LIST OF TYPES OF FISH FOR FISHING;",1901-03-05
219,"Boiled potatoes",38236,"",24686,38236,DINNER,"NASSAU,BAHAMAS","BROADSIDE; 5 X 9;","",1901-02-03
219,"Boiled potatoes",3827,"",13710,3827,DINNER,"EN ROUTE ABOARD CITY OF PARA","FOLDER; 6 X 9.25;","DISHES IN ENGLISH, COURSES IN ENGLISH AND SPANISH; ORNAMENTAL BORDER;",1900-05-31
219,"Boiled potatoes",3839,"",13715,3839,DINNER,"EN ROUTE","FOLDER; ILLUS COVER; 3 X 7.75;","",1900-10-09
219,"Boiled potatoes",38459,"",24748,38459,LUNCHEON,"ST. AUGUSTINE,  FL","CARD; 4 X 7.5;","LOGO; NOTE ABOUT PURITY OF WATER;",1901-03-05
219,"Boiled potatoes",3847,"",13718,3847,TIFFIN,"EN ROUTE","BROADSIDE; ILLUS BORDER; 5.25 X 7.75;","MENU HANDWRITTEN;",1900-10-09
219,"Boiled potatoes",3849,"",13719,3849,DINNER,"EN ROUTE","BROADSHEET; ILLUS OF JAPANESE CHILDREN IN COLOR; 10.25 X 9.75;","MENU HANDWRITTEN; MAP ON BACK SHOWING THE ROUTE;",1900-10-09
219,"Boiled potatoes",38577,"",24777,38577,BREAKFAST,"238 EIGHTH AVENUE, BETWEEN 22ND AND 23RD STREETS, NEW YORK, NY","FOLDER; 6 X 9.5;","PRICED MENU; DATE NOTED BY FEB;",1905-06-28
219,"Boiled potatoes",38577,0.05,24777,38577,BREAKFAST,"238 EIGHTH AVENUE, BETWEEN 22ND AND 23RD STREETS, NEW YORK, NY","FOLDER; 6 X 9.5;","PRICED MENU; DATE NOTED BY FEB;",1905-06-28
219,"Boiled potatoes",38589,0.1,24781,38589,LUNCH,"PARK ROW BLDG. [NY]","CARD; 7 X 10.75;","PRICED MENU; PRICED WINE LIST ON BACK; NOTE ABOUT SAFETY OF WATER; MENTION OF OTHER BRANCHES;",1900-01-22
219,"Boiled potatoes",3861,"",13724,3861,DINNER,"EN ROUTE","FOLDER; ILLUS COVER; 3 X 7.75;","",1900-10-10
219,"Boiled potatoes",38619,"",24789,38619,DINNER,"U.S.M.S. NEW YORK","CARD; 4.0X6.25; ILLUS;","ILLUS, FLAG WITH EAGLE;",1900-02-06
219,"Boiled potatoes",38621,0.15,24790,38621,"DAILY MENU","57 BROAD STREET,NEW YORK,NY",FOLDER;ILL;6X9.5;,"DAILY SPECIALS ON INNER RIGHT SIDE WITH PRINTED MENU ON LEFT;ILLUSTRATION OF MERMAIDS IN BOAT AT SEA;SPECIALS DUPLICATED BY MECHANICAL MEANS;HORNED ANIMAL ON BACK COVER WITH DECORATIONS;",1900-02-09
219,"Boiled potatoes",38641,"",24797,38641,FRUHSTUCK,"SCHNELLDAMPFER ""HOHENZOLLERN""","CARD; ILLUS; COL; 5.25X8;","GERMAN & ENGLISH; ILLUSTRATION OF SEASIDE WALL, ROCKS, TREES;",1901-04-06
219,"Boiled potatoes",38652,0.15,24802,38652,"DAILY MENU","CHICAGO, [IL]","CARD; 7 X 11;","PRICED MENU;",1907-06-20
219,"Boiled potatoes",38659,"",24806,38659,"DINNER MENU","KOKOMO, IN.","BROADSHEET; ILLUS; 6 x 8;","ILLUS. OF HOTEL; HANDWRITTEN ADDITIONS TO MENU; INCLUDES PROPRIETOR'S NAME",1881-05-04
219,"Boiled potatoes",38662,"",24807,38662,LUNCHEON,"NASSAU,BAHAMAS","BROADSIDE; 4 X 7.5;","",1901-02-02
219,"Boiled potatoes",38725,"",24827,38725,"DINNER MENU","CONTINENTAL HOTEL, PHILADELPHIA, PA.","FOLDER, ILLUS. OF HOTEL, 5.5 x 9""","PRICED WINE LIST",1862-04-13
219,"Boiled potatoes",38739,"",24831,38739,DINNER,"TAMPA,FL",FOLDER;ILL;COL;4.5X7.25;,"HOTEL EMBLEM;",1901-03-28
219,"Boiled potatoes",38742,"",24832,38742,DINNER,"NEWCASTLE, RI","FOLDER; 5X8; ILLUS;","WINE LIST; SCHOONER; VEGETATION;",1880-06-29
